               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  39,            0.064625,             0.16059,                   0,             0.98266,             0.94598,             0.97968,              0.5919,             0.05499,             0.14903,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.065468,             0.16558,                   0,             0.97685,             0.95014,              0.9787,             0.59654,            0.054392,             0.14869,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.066396,             0.16842,                   0,             0.97246,              0.9446,             0.97796,              0.5958,            0.054166,             0.14963,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.062534,             0.16067,                   0,             0.97167,             0.95026,               0.978,             0.59734,            0.054012,             0.14971,                   0,            0.001882,            0.001882,            0.001882
                  43,            0.063283,             0.15741,                   0,              0.9744,             0.94876,              0.9781,             0.60416,             0.05394,             0.14842,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.063053,             0.16048,                   0,             0.97774,             0.94875,             0.97925,             0.60412,            0.053848,             0.14824,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.063931,             0.16676,                   0,             0.98001,             0.95066,             0.98007,             0.60316,            0.053808,             0.14746,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.066201,             0.16834,                   0,             0.98288,             0.95152,             0.98008,             0.60522,            0.053808,             0.14811,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.062762,               0.169,                   0,             0.98427,             0.95359,             0.98061,             0.60578,            0.053601,             0.14813,                   0,            0.000892,            0.000892,            0.000892
                  48,             0.06315,             0.16504,                   0,             0.98426,             0.95295,             0.97993,             0.60895,            0.053553,             0.14824,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.063921,             0.15915,                   0,             0.98573,             0.95702,             0.98054,             0.60954,            0.053539,              0.1482,                   0,            0.000496,            0.000496,            0.000496
